payload_index,donor_index,source_region,region_offset,packet,half,lane,sobol_word,float_bits,hard_tail_index
2576,10768,0,2576,80,1,0,419168256,0xbfa5cee4,-1
2577,10769,0,2577,80,1,1,2566651904,0x3e7d0efc,-1
2578,10770,0,2578,80,1,2,3640393728,0x3f8359ac,-1
2579,10771,0,2579,80,1,3,1492910080,0xbec89cc5,-1
2580,10772,0,2580,80,1,4,2029780992,0xbd8ccb9b,-1
2581,10773,0,2581,80,1,5,4177264640,0x3ff5cf1a,-1
2582,10774,0,2582,80,1,6,3103522816,0x3f172f7f,-1
2583,10775,0,2583,80,1,7,956039168,0xbf4371f8,-1
2584,10776,0,2584,80,1,8,687603712,0xbf7e7b27,-1
2585,10777,0,2585,80,1,9,2835087360,0x3ed3506e,-1
2586,10778,0,2586,80,1,10,3908829184,0x3fabb115,-1
2587,10779,0,2587,80,1,11,1761345536,0xbe68c159,-1
2588,10780,0,2588,80,1,12,1224474624,0xbf115972,-1
2589,10781,0,2589,80,1,13,3371958272,0x3f4a1dd3,-1
2590,10782,0,2590,80,1,14,2298216448,0x3db4659c,-1
2591,10783,0,2591,80,1,15,150732800,0xbfe7c45b,-1
2592,10784,0,2592,81,0,0,217841664,0xbfd1a70b,-1
2593,10785,0,2593,81,0,1,2365325312,0x3e028a6d,-1
2594,10786,0,2594,81,0,2,3439067136,0x3f581d44,-1
2595,10787,0,2595,81,0,3,1291583488,0xbf05b76f,-1
2596,10788,0,2596,81,0,4,1828454400,0xbe3fc68e,-1
2597,10789,0,2597,81,0,5,3975938048,0x3fb8e9e7,-1
2598,10790,0,2598,81,0,6,2902196224,0x3ee959ec,-1
2599,10791,0,2599,81,0,7,754712576,0xbf6e8a60,-1
2600,10792,0,2600,81,0,8,1023148032,0xbf364835,-1
2601,10793,0,2601,81,0,9,3170631680,0x3f234b52,-1
2602,10794,0,2602,81,0,10,4244373504,0x4010e940,-1
2603,10795,0,2603,81,0,11,2096889856,0xbcf1ecbf,-1
2604,10796,0,2604,81,0,12,1560018944,0xbeb3216f,-1
2605,10797,0,2605,81,0,13,3707502592,0x3f8c25c0,-1
2606,10798,0,2606,81,0,14,2633760768,0x3e93504b,-1
2607,10799,0,2607,81,0,15,486277120,0xbf9ad37d,-1
2608,10800,0,2608,81,1,0,352059392,0xbfb22b1b,-1
2609,10801,0,2609,81,1,1,2499543040,0x3e53e71f,-1
2610,10802,0,2610,81,1,2,3573284864,0x3f764455,-1
2611,10803,0,2611,81,1,3,1425801216,0xbede7412,-1
2612,10804,0,2612,81,1,4,1962672128,0xbddd53a1,-1
2613,10805,0,2613,81,1,5,4110155776,0x3fdbb83e,-1
2614,10806,0,2614,81,1,6,3036413952,0x3f0b67f6,-1
2615,10807,0,2615,81,1,7,888930304,0xbf512589,-1
2616,10808,0,2616,81,1,8,620494848,0xbf87bcca,-1
2617,10809,0,2617,81,1,9,2767978496,0x3ebda973,-1
2618,10810,0,2618,81,1,10,3841720320,0x3fa01589,-1
2619,10811,0,2619,81,1,11,1694236672,0xbe890e3e,-1
2620,10812,0,2620,81,1,12,1157365760,0xbf1d4a5f,-1
2621,10813,0,2621,81,1,13,3304849408,0x3f3cb2cc,-1
2622,10814,0,2622,81,1,14,2231107584,0x3d47fba8,-1
2623,10815,0,2623,81,1,15,83623936,0xc00425f1,-1
2624,10816,0,2624,82,0,0,117178368,0xbff60e9a,-1
2625,10817,0,2625,82,0,1,2264662016,0x3d8c2ace,-1
2626,10818,0,2626,82,0,2,3338403840,0x3f435723,-1
2627,10819,0,2627,82,0,3,1190920192,0xbf174760,-1
2628,10820,0,2628,82,0,4,1727791104,0xbe7d61b0,-1
2629,10821,0,2629,82,0,5,3875274752,0x3fa5b7b4,-1
2630,10822,0,2630,82,0,6,2801532928,0x3ec87178,-1
2631,10823,0,2631,82,0,7,654049280,0xbf836aa6,-1
2632,10824,0,2632,82,0,8,922484736,0xbf4a3937,-1
2633,10825,0,2633,82,0,9,3069968384,0x3f1141e3,-1
2634,10826,0,2634,82,0,10,4143710208,0x3fe790c7,-1
2635,10827,0,2635,82,0,11,1996226560,0xbdb506a9,-1
2636,10828,0,2636,82,0,12,1459355648,0xbed37c1b,-1
2637,10829,0,2637,82,0,13,3606839296,0x3f7e5a4b,-1
2638,10830,0,2638,82,0,14,2533097472,0x3e686f0a,-1
2639,10831,0,2639,82,0,15,385613824,0xbfabc9bf,-1
2640,10832,0,2640,82,1,0,519831552,0xbf95bd50,-1
2641,10833,0,2641,82,1,1,2667315200,0x3e9dcba1,-1
2642,10834,0,2642,82,1,2,3741057024,0x3f90cdfe,-1
2643,10835,0,2643,82,1,3,1593573376,0xbea88257,-1
2644,10836,0,2644,82,1,4,2130444288,0xbc22eefb,-1
2645,10837,0,2645,82,1,5,4277927936,0x4029e8ec,-1
2646,10838,0,2646,82,1,6,3204186112,0x3f297c94,-1
2647,10839,0,2647,82,1,7,1056702464,0xbf2fe108,-1
2648,10840,0,2648,82,1,8,788267008,0xbf66e86a,-1
2649,10841,0,2649,82,1,9,2935750656,0x3ef4880e,-1
2650,10842,0,2650,82,1,10,4009492480,0x3fc0562b,-1
2651,10843,0,2651,82,1,11,1862008832,0xbe2b678a,-1
2652,10844,0,2652,82,1,12,1325137920,0xbf0000e6,-1
2653,10845,0,2653,82,1,13,3472621568,0x3f5f5c4b,-1
2654,10846,0,2654,82,1,14,2398879744,0x3e16c8bf,-1
2655,10847,0,2655,82,1,15,251396096,0xbfc89a5d,-1
2656,10848,0,2656,83,0,0,184287232,0xbfdbe40b,-1
2657,10849,0,2657,83,0,1,2331770880,0x3ddcb245,-1
2658,10850,0,2658,83,0,2,3405512704,0x3f51098b,-1
2659,10851,0,2659,83,0,3,1258029056,0xbf0b7f38,-1
2660,10852,0,2660,83,0,4,1794899968,0xbe543913,-1
2661,10853,0,2661,83,0,5,3942383616,0x3fb210b4,-1
2662,10854,0,2662,83,0,6,2868641792,0x3ede47ff,-1
2663,10855,0,2663,83,0,7,721158144,0xbf766431,-1
2664,10856,0,2664,83,0,8,989593600,0xbf3ccd1d,-1
2665,10857,0,2665,83,0,9,3137077248,0x3f1d3228,-1
2666,10858,0,2666,83,0,10,4210819072,0x4003fbcc,-1
2667,10859,0,2667,83,0,11,2063335424,0xbd493ce3,-1
2668,10860,0,2668,83,0,12,1526464512,0xbebdd468,-1
2669,10861,0,2669,83,0,13,3673948160,0x3f87ab33,-1
2670,10862,0,2670,83,0,14,2600206336,0x3e88e4ad,-1
2671,10863,0,2671,83,0,15,452722688,0xbfa02b76,-1
2672,10864,0,2672,83,1,0,318504960,0xbfb90663,-1
2673,10865,0,2673,83,1,1,2465988608,0x3e3f74ed,-1
2674,10866,0,2674,83,1,2,3539730432,0x3f6e6b6e,-1
2675,10867,0,2675,83,1,3,1392246784,0xbee9866c,-1
2676,10868,0,2676,83,1,4,1929117696,0xbe02db4b,-1
2677,10869,0,2677,83,1,5,4076601344,0x3fd180bc,-1
2678,10870,0,2678,83,1,6,3002859520,0x3f05a074,-1
2679,10871,0,2679,83,1,7,855375872,0xbf5839e9,-1
2680,10872,0,2680,83,1,8,586940416,0xbf8c3803,-1
2681,10873,0,2681,83,1,9,2734424064,0x3eb2f6cc,-1
2682,10874,0,2682,83,1,10,3808165888,0x3f9abea9,-1
2683,10875,0,2683,83,1,11,1660682240,0xbe937a19,-1
2684,10876,0,2684,83,1,12,1123811328,0xbf2363e7,-1
2685,10877,0,2685,83,1,13,3271294976,0x3f362e60,-1
2686,10878,0,2686,83,1,14,2197553152,0x3cef6ac6,-1
2687,10879,0,2687,83,1,15,50069504,0xc0112a9e,-1
2688,10880,0,2688,84,0,0,66846720,0xc009f29f,-1
2689,10881,0,2689,84,0,1,2214330368,0x3d1fd68e,-1
2690,10882,0,2690,84,0,2,3288072192,0x3f396cbd,-1
2691,10883,0,2691,84,0,3,1140588544,0xbf205439,-1
2692,10884,0,2692,84,0,4,1677459456,0xbe8e4248,-1
2693,10885,0,2693,84,0,5,3824943104,0x3f9d6156,-1
2694,10886,0,2694,84,0,6,2751201280,0x3eb84d8d,-1
2695,10887,0,2695,84,0,7,603717632,0xbf89f4fd,-1
2696,10888,0,2696,84,0,8,872153088,0xbf54aa85,-1
2697,10889,0,2697,84,0,9,3019636736,0x3f0881fb,-1
2698,10890,0,2698,84,0,10,4093378560,0x3fd670c9,-1
2699,10891,0,2699,84,0,11,1945894912,0xbdf1821a,-1
2700,10892,0,2700,84,0,12,1409024000,0xbee3f9d5,-1
2701,10893,0,2701,84,0,13,3556507648,0x3f725098,-1
2702,10894,0,2702,84,0,14,2482765824,0x3e49ab73,-1
2703,10895,0,2703,84,0,15,335282176,0xbfb58814,-1
2704,10896,0,2704,84,1,0,469499904,0xbf9d76b2,-1
2705,10897,0,2705,84,1,1,2616983552,0x3e8e189a,-1
2706,10898,0,2706,84,1,2,3690725376,0x3f89e313,-1
2707,10899,0,2707,84,1,3,1543241728,0xbeb87858,-1
2708,10900,0,2708,84,1,4,2080112640,0xbd2117a7,-1
2709,10901,0,2709,84,1,5,4227596288,0x4009bfa1,-1
2710,10902,0,2710,84,1,6,3153854464,0x3f203bd4,-1
2711,10903,0,2711,84,1,7,1006370816,0xbf3986d0,-1
2712,10904,0,2712,84,1,8,737935360,0xbf726ffd,-1
2713,10905,0,2713,84,1,9,2885419008,0x3ee3cd8d,-1
2714,10906,0,2714,84,1,10,3959160832,0x3fb56caf,-1
2715,10907,0,2715,84,1,11,1811677184,0xbe49fd3c,-1
2716,10908,0,2716,84,1,12,1274806272,0xbf089919,-1
2717,10909,0,2717,84,1,13,3422289920,0x3f548e35,-1
2718,10910,0,2718,84,1,14,2348548096,0x3df0e090,-1
2719,10911,0,2719,84,1,15,201064448,0xbfd6999f,-1
2720,10912,0,2720,85,0,0,268173312,0xbfc46e55,-1
2721,10913,0,2721,85,0,1,2415656960,0x3e20ed73,-1
2722,10914,0,2722,85,0,2,3489398784,0x3f630d2d,-1
2723,10915,0,2723,85,0,3,1341915136,0xbefa5780,-1
2724,10916,0,2724,85,0,4,1878786048,0xbe213ea8,-1
2725,10917,0,2725,85,0,5,4026269696,0x3fc44dce,-1
2726,10918,0,2726,85,0,6,2952527872,0x3efa2a4e,-1
2727,10919,0,2727,85,0,7,805044224,0xbf632ae6,-1
2728,10920,0,2728,85,0,8,1073479680,0xbf2cb7f3,-1
2729,10921,0,2729,85,0,9,3220963328,0x3f2c9ec6,-1
2730,10922,0,2730,85,0,10,4294705152,0x4075e233,61
2731,10923,0,2731,85,0,11,2147221504,0xb9206c85,-1
2732,10924,0,2732,85,0,12,1610350592,0xbea339cc,-1
2733,10925,0,2733,85,0,13,3757834240,0x3f9334ef,-1
2734,10926,0,2734,85,0,14,2684092416,0x3ea30f9a,-1
2735,10927,0,2735,85,0,15,536608768,0xbf93485e,-1
2736,10928,0,2736,85,1,0,402391040,0xbfa8c088,-1
2737,10929,0,2737,85,1,1,2549874688,0x3e72bbdc,-1
2738,10930,0,2738,85,1,2,3623616512,0x3f813f03,-1
2739,10931,0,2739,85,1,3,1476132864,0xbece0977,-1
2740,10932,0,2740,85,1,4,2013003776,0xbda0e725,-1
2741,10933,0,2741,85,1,5,4160487424,0x3fee519b,-1
2742,10934,0,2742,85,1,6,3086745600,0x3f143626,-1
2743,10935,0,2743,85,1,7,939261952,0xbf46d122,-1
2744,10936,0,2744,85,1,8,670826496,0xbf814fb5,-1
2745,10937,0,2745,85,1,9,2818310144,0x3ecdddfb,-1
2746,10938,0,2746,85,1,10,3892051968,0x3fa8a8a3,-1
2747,10939,0,2747,85,1,11,1744568320,0xbe730e5c,-1
2748,10940,0,2748,85,1,12,1207697408,0xbf144ddd,-1
2749,10941,0,2749,85,1,13,3355181056,0x3f46b606,-1
2750,10942,0,2750,85,1,14,2281439232,0x3da0463b,-1
2751,10943,0,2751,85,1,15,133955584,0xbfee8a70,-1
2752,10944,0,2752,86,0,0,100401152,0xbffe8834,-1
2753,10945,0,2753,86,0,1,2247884800,0x3d7025ad,-1
2754,10946,0,2754,86,0,2,3321626624,0x3f4000d5,-1
2755,10947,0,2755,86,0,3,1174142976,0xbf1a4626,-1
2756,10948,0,2756,86,0,4,1711013888,0xbe83ddd0,-1
2757,10949,0,2757,86,0,5,3858497536,0x3fa2dc86,-1
2758,10950,0,2758,86,0,6,2784755712,0x3ec30ab1,-1
2759,10951,0,2759,86,0,7,637272064,0xbf858ed9,-1
2760,10952,0,2760,86,0,8,905707520,0xbf4daa90,-1
2761,10953,0,2761,86,0,9,3053191168,0x3f0e528b,-1
2762,10954,0,2762,86,0,10,4126932992,0x3fe166c5,-1
2763,10955,0,2763,86,0,11,1979449344,0xbdc92aa7,-1
2764,10956,0,2764,86,0,12,1442578432,0xbed8f4e6,-1
2765,10957,0,2765,86,0,13,3590062080,0x3f7a4752,-1
2766,10958,0,2766,86,0,14,2516320256,0x3e5e2839,-1
2767,10959,0,2767,86,0,15,368836608,0xbfaeec85,-1
2768,10960,0,2768,86,1,0,503054336,0xbf9840b5,-1
2769,10961,0,2769,86,1,1,2650537984,0x3e988bea,-1
2770,10962,0,2770,86,1,2,3724279808,0x3f8e73d6,-1
2771,10963,0,2771,86,1,3,1576796160,0xbeadcf7e,-1
2772,10964,0,2772,86,1,4,2113667072,0xbca1b022,-1
2773,10965,0,2773,86,1,5,4261150720,0x401a8add,-1
2774,10966,0,2774,86,1,6,3187408896,0x3f2660d6,-1
2775,10967,0,2775,86,1,7,1039925248,0xbf331109,-1
2776,10968,0,2776,86,1,8,771489792,0xbf6ab2b8,-1
2777,10969,0,2777,86,1,9,2918973440,0x3eeeed58,-1
2778,10970,0,2778,86,1,10,3992715264,0x3fbc8bbf,-1
2779,10971,0,2779,86,1,11,1845231616,0xbe3594bf,-1
2780,10972,0,2780,86,1,12,1308360704,0xbf02da15,-1
2781,10973,0,2781,86,1,13,3455844352,0x3f5bb725,-1
2782,10974,0,2782,86,1,14,2382102528,0x3e0ca7d4,-1
2783,10975,0,2783,86,1,15,234618880,0xbfccffeb,-1
2784,10976,0,2784,87,0,0,167510016,0xbfe19618,-1
2785,10977,0,2785,87,0,1,2314993664,0x3dc88974,-1
2786,10978,0,2786,87,0,2,3388735488,0x3f4d8ee0,-1
2787,10979,0,2787,87,0,3,1241251840,0xbf0e69f3,-1
2788,10980,0,2788,87,0,4,1778122752,0xbe5e7a59,-1
2789,10981,0,2789,87,0,5,3925606400,0x3faed306,-1
2790,10982,0,2790,87,0,6,2851864576,0x3ed8c908,-1
2791,10983,0,2791,87,0,7,704380928,0xbf7a67ab,-1
2792,10984,0,2792,87,0,8,972816384,0xbf401b67,-1
2793,10985,0,2793,87,0,9,3120300032,0x3f1a2e1b,-1
2794,10986,0,2794,87,0,10,4194041856,0x3ffe3ff3,-1
2795,10987,0,2795,87,0,11,2046558208,0xbd716714,-1
2796,10988,0,2796,87,0,12,1509687296,0xbec335d1,-1
2797,10989,0,2797,87,0,13,3657170944,0x3f857d93,-1
2798,10990,0,2798,87,0,14,2583429120,0x3e83b45b,-1
2799,10991,0,2799,87,0,15,435945472,0xbfa2f30f,-1
2800,10992,0,2800,87,1,0,301727744,0xbfbca96f,-1
2801,10993,0,2801,87,1,1,2449211392,0x3e354344,-1
2802,10994,0,2802,87,1,2,3522953216,0x3f6a9433,-1
2803,10995,0,2803,87,1,3,1375469568,0xbeef1a11,-1
2804,10996,0,2804,87,1,4,1912340480,0xbe0cf8cd,-1
2805,10997,0,2805,87,1,5,4059824128,0x3fccdbcd,-1
2806,10998,0,2806,87,1,6,2986082304,0x3f02c33b,-1
2807,10999,0,2807,87,1,7,838598656,0xbf5bd422,-1
2808,11000,0,2808,87,1,8,570163200,0xbf8e8678,-1
2809,11001,0,2809,87,1,9,2717646848,0x3eada503,-1
2810,11002,0,2810,87,1,10,3791388672,0x3f982c5f,-1
2811,11003,0,2811,87,1,11,1643905024,0xbe98b5d8,-1
2812,11004,0,2812,87,1,12,1107034112,0xbf26799b,-1
2813,11005,0,2813,87,1,13,3254517760,0x3f32f76e,-1
2814,11006,0,2814,87,1,14,2180775936,0x3c9f2e50,-1
2815,11007,0,2815,87,1,15,33292288,0xc01ae808,-1
2816,11008,0,2816,88,0,0,24903680,0xc0218c40,-1
2817,11009,0,2817,88,0,1,2172387328,0x3c6e2359,-1
2818,11010,0,2818,88,0,2,3246129152,0x3f315ea8,-1
2819,11011,0,2819,88,0,3,1098645504,0xbf2806c9,-1
2820,11012,0,2820,88,0,4,1635516416,0xbe9b553e,-1
2821,11013,0,2821,88,0,5,3783000064,0x3f96e90c,-1
2822,11014,0,2822,88,0,6,2709258240,0x3eaafdec,-1
2823,11015,0,2823,88,0,7,561774592,0xbf8fb22f,-1
2824,11016,0,2824,88,0,8,830210048,0xbf5da573,-1
2825,11017,0,2825,88,0,9,2977693696,0x3f015631,-1
2826,11018,0,2826,88,0,10,4051435520,0x3fcaa25a,-1
2827,11019,0,2827,88,0,11,1903951872,0xbe1208dc,-1
2828,11020,0,2828,88,0,12,1367080960,0xbef1e69c,-1
2829,11021,0,2829,88,0,13,3514564608,0x3f68ad9f,-1
2830,11022,0,2830,88,0,14,2440822784,0x3e302c2d,-1
2831,11023,0,2831,88,0,15,293339136,0xbfbe89f4,-1
2832,11024,0,2832,88,1,0,427556864,0xbfa45e5a,-1
2833,11025,0,2833,88,1,1,2575040512,0x3e811d81,-1
2834,11026,0,2834,88,1,2,3648782336,0x3f846a70,-1
2835,11027,0,2835,88,1,3,1501298688,0xbec5e897,-1
2836,11028,0,2836,88,1,4,2038169600,0xbd82bf2c,-1
2837,11029,0,2837,88,1,5,4185653248,0x3ff9e4c4,-1
2838,11030,0,2838,88,1,6,3111911424,0x3f18ae22,-1
2839,11031,0,2839,88,1,7,964427776,0xbf41c5a1,-1
2840,11032,0,2840,88,1,8,695992320,0xbf7c6f5d,-1
2841,11033,0,2841,88,1,9,2843475968,0x3ed60bf3,-1
2842,11034,0,2842,88,1,10,3917217792,0x3fad3ebb,-1
2843,11035,0,2843,88,1,11,1769734144,0xbe639d1d,-1
2844,11036,0,2844,88,1,12,1232863232,0xbf0fe118,-1
2845,11037,0,2845,88,1,13,3380346880,0x3f4bd52c,-1
2846,11038,0,2846,88,1,14,2306605056,0x3dbe76f1,-1
2847,11039,0,2847,88,1,15,159121408,0xbfe49c2b,-1
2848,11040,0,2848,89,0,0,226230272,0xbfcf4ab7,-1
2849,11041,0,2849,89,0,1,2373713920,0x3e0798b4,-1
2850,11042,0,2850,89,0,2,3447455744,0x3f59e8d4,-1
2851,11043,0,2851,89,0,3,1299972096,0xbf04483a,-1
2852,11044,0,2852,89,0,4,1836843008,0xbe3aad0f,-1
2853,11045,0,2853,89,0,5,3984326656,0x3fbab603,-1
2854,11046,0,2854,89,0,6,2910584832,0x3eec22bc,-1
2855,11047,0,2855,89,0,7,763101184,0xbf6c9cd8,-1
2856,11048,0,2856,89,0,8,1031536640,0xbf34abb6,-1
2857,11049,0,2857,89,0,9,3179020288,0x3f24d550,-1
2858,11050,0,2858,89,0,10,4252762112,0x40154e42,-1
2859,11051,0,2859,89,0,11,2105278464,0xbcc9cdd2,-1
2860,11052,0,2860,89,0,12,1568407552,0xbeb077da,-1
2861,11053,0,2861,89,0,13,3715891200,0x3f8d4b54,-1
2862,11054,0,2862,89,0,14,2642149376,0x3e95ed9b,-1
2863,11055,0,2863,89,0,15,494665728,0xbf99881d,-1
2864,11056,0,2864,89,1,0,360448000,0xbfb0882f,-1
2865,11057,0,2865,89,1,1,2507931648,0x3e5906fa,-1
2866,11058,0,2866,89,1,2,3581673472,0x3f7843e0,-1
2867,11059,0,2867,89,1,3,1434189824,0xbedbb3ad,-1
2868,11060,0,2868,89,1,4,1971060736,0xbdd33e7c,-1
2869,11061,0,2869,89,1,5,4118544384,0x3fde817b,-1
2870,11062,0,2870,89,1,6,3044802560,0x3f0cdcab,-1
2871,11063,0,2871,89,1,7,897318912,0xbf4f66d2,-1
2872,11064,0,2872,89,1,8,628883456,0xbf86a492,-1
2873,11065,0,2873,89,1,9,2776367104,0x3ec05964,-1
2874,11066,0,2874,89,1,10,3850108928,0x3fa17699,-1
2875,11067,0,2875,89,1,11,1702625280,0xbe867596,-1
2876,11068,0,2876,89,1,12,1165754368,0xbf1bc791,-1
2877,11069,0,2877,89,1,13,3313238016,0x3f3e58cd,-1
2878,11070,0,2878,89,1,14,2239496192,0x3d5c0ffd,-1
2879,11071,0,2879,89,1,15,92012544,0xc0019ce7,-1
2880,11072,0,2880,90,0,0,125566976,0xbff231ce,-1
2881,11073,0,2881,90,0,1,2273050624,0x3d96380e,-1
2882,11074,0,2882,90,0,2,3346792448,0x3f45057d,-1
2883,11075,0,2883,90,0,3,1199308800,0xbf15c9f9,-1
2884,11076,0,2884,90,0,4,1736179712,0xbe783737,-1
2885,11077,0,2885,90,0,5,3883663360,0x3fa72d58,-1
2886,11078,0,2886,90,0,6,2809921536,0x3ecb26fe,-1
2887,11079,0,2887,90,0,7,662437888,0xbf825c0d,-1
2888,11080,0,2888,90,0,8,930873344,0xbf488409,-1
2889,11081,0,2889,90,0,9,3078356992,0x3f12bb64,-1
2890,11082,0,2890,90,0,10,4152098816,0x3feadc47,-1
2891,11083,0,2891,90,0,11,2004615168,0xbdaaf660,-1
2892,11084,0,2892,90,0,12,1467744256,0xbed0c207,-1
2893,11085,0,2893,90,0,13,3615227904,0x3f803501,-1
2894,11086,0,2894,90,0,14,2541486080,0x3e6d94ae,-1
2895,11087,0,2895,90,0,15,394002432,0xbfaa4213,-1
2896,11088,0,2896,90,1,0,528220160,0xbf948117,-1
2897,11089,0,2897,90,1,1,2675703808,0x3ea06d13,-1
2898,11090,0,2898,90,1,2,3749445632,0x3f91ffd1,-1
2899,11091,0,2899,90,1,3,1601961984,0xbea5dd81,-1
2900,11092,0,2900,90,1,4,2138832896,0xbba5702b,-1
2901,11093,0,2901,90,1,5,4286316544,0x40380f54,29
2902,11094,0,2902,90,1,6,3212574720,0x3f2b0cdb,-1
2903,11095,0,2903,90,1,7,1065091072,0xbf2e4ba4,-1
2904,11096,0,2904,90,1,8,796655616,0xbf650818,-1
2905,11097,0,2905,90,1,9,2944139264,0x3ef75839,-1
2906,11098,0,2906,90,1,10,4017881088,0x3fc24c04,-1
2907,11099,0,2907,90,1,11,1870397440,0xbe265293,-1
2908,11100,0,2908,90,1,12,1333526528,0xbefd2ba8,-1
2909,11101,0,2909,90,1,13,3481010176,0x3f61333d,-1
2910,11102,0,2910,90,1,14,2407268352,0x3e1bda9b,-1
2911,11103,0,2911,90,1,15,259784704,0xbfc67d99,-1
2912,11104,0,2912,91,0,0,192675840,0xbfd932f6,-1
2913,11105,0,2913,91,0,1,2340159488,0x3de6c8b3,-1
2914,11106,0,2914,91,0,2,3413901312,0x3f52ca9a,-1
2915,11107,0,2915,91,0,3,1266417664,0xbf0a0b98,-1
2916,11108,0,2916,91,0,4,1803288576,0xbe4f1a7e,-1
2917,11109,0,2917,91,0,5,3950772224,0x3fb3babb,-1
2918,11110,0,2918,91,0,6,2877030400,0x3ee109f0,-1
2919,11111,0,2919,91,0,7,729546752,0xbf746839,-1
2920,11112,0,2920,91,0,8,997982208,0xbf3b28fc,-1
2921,11113,0,2921,91,0,9,3145465856,0x3f1eb647,-1
2922,11114,0,2922,91,0,10,4219207680,0x4006bac4,-1
2923,11115,0,2923,91,0,11,2071724032,0xbd3529b6,-1
2924,11116,0,2924,91,0,12,1534853120,0xbebb25b8,-1
2925,11117,0,2925,91,0,13,3682336768,0x3f88c5d3,-1
2926,11118,0,2926,91,0,14,2608594944,0x3e8b7e2d,-1
2927,11119,0,2927,91,0,15,461111296,0xbf9ececf,-1
2928,11120,0,2928,91,1,0,326893568,0xbfb742dd,-1
2929,11121,0,2929,91,1,1,2474377216,0x3e448f90,-1
2930,11122,0,2930,91,1,2,3548119040,0x3f705c3b,-1
2931,11123,0,2931,91,1,3,1400635392,0xbee6bf42,-1
2932,11124,0,2932,91,1,4,1937506304,0xbdfb9b90,-1
2933,11125,0,2933,91,1,5,4084989952,0x3fd3eeab,-1
2934,11126,0,2934,91,1,6,3011248128,0x3f0710ab,-1
2935,11127,0,2935,91,1,7,863764480,0xbf5670e3,-1
2936,11128,0,2936,91,1,8,595329024,0xbf8b151d,-1
2937,11129,0,2937,91,1,9,2742812672,0x3eb5a18b,-1
2938,11130,0,2938,91,1,10,3816554496,0x3f9c0de1,-1
2939,11131,0,2939,91,1,11,1669070848,0xbe90ddb5,-1
2940,11132,0,2940,91,1,12,1132199936,0xbf21db52,-1
2941,11133,0,2941,91,1,13,3279683584,0x3f37cc9d,-1
2942,11134,0,2942,91,1,14,2205941760,0x3d0bc58b,-1
2943,11135,0,2943,91,1,15,58458112,0xc00d552f,-1
2944,11136,0,2944,92,0,0,41680896,0xc0159ade,-1
2945,11137,0,2945,92,0,1,2189164544,0x3cc74bee,-1
2946,11138,0,2946,92,0,2,3262906368,0x3f3491fd,-1
2947,11139,0,2947,92,0,3,1115422720,0xbf24edfd,-1
2948,11140,0,2948,92,0,4,1652293632,0xbe961778,-1
2949,11141,0,2949,92,0,5,3799777280,0x3f997389,-1
2950,11142,0,2950,92,0,6,2726035456,0x3eb04d4c,-1
2951,11143,0,2951,92,0,7,578551808,0xbf8d5dc5,-1
2952,11144,0,2952,92,0,8,846987264,0xbf5a05a4,-1
2953,11145,0,2953,92,0,9,2994470912,0x3f043150,-1
2954,11146,0,2954,92,0,10,4068212736,0x3fcf258a,-1
2955,11147,0,2955,92,0,11,1920729088,0xbe07e99f,-1
2956,11148,0,2956,92,0,12,1383858176,0xbeec4f58,-1
2957,11149,0,2957,92,0,13,3531341824,0x3f6c7e1c,-1
2958,11150,0,2958,92,0,14,2457600000,0x3e3a5b81,-1
2959,11151,0,2959,92,0,15,310116352,0xbfbad315,-1
2960,11152,0,2960,92,1,0,444334080,0xbfa18cd3,-1
2961,11153,0,2961,92,1,1,2591817728,0x3e864c13,-1
2962,11154,0,2962,92,1,2,3665559552,0x3f869324,-1
2963,11155,0,2963,92,1,3,1518075904,0xbec0846f,-1
2964,11156,0,2964,92,1,4,2054946816,0xbd5d514d,-1
2965,11157,0,2965,92,1,5,4202430464,0x40017606,-1
2966,11158,0,2966,92,1,6,3128688640,0x3f1baf70,-1
2967,11159,0,2967,92,1,7,981204992,0xbf3e733e,-1
2968,11160,0,2968,92,1,8,712769536,0xbf7863fa,-1
2969,11161,0,2969,92,1,9,2860253184,0x3edb87b4,-1
2970,11162,0,2970,92,1,10,3933995008,0x3fb06e3e,-1
2971,11163,0,2971,92,1,11,1786511360,0xbe595903,-1
2972,11164,0,2972,92,1,12,1249640448,0xbf0cf400,-1
2973,11165,0,2973,92,1,13,3397124096,0x3f4f4afc,-1
2974,11166,0,2974,92,1,14,2323382272,0x3dd29d35,-1
2975,11167,0,2975,92,1,15,175898624,0xbfdeaef6,-1
2976,11168,0,2976,93,0,0,243007488,0xbfcac57c,-1
2977,11169,0,2977,93,0,1,2390491136,0x3e11b7d5,-1
2978,11170,0,2978,93,0,2,3464232960,0x3f5d8848,-1
2979,11171,0,2979,93,0,3,1316749312,0xbf016cfa,-1
2980,11172,0,2980,93,0,4,1853620224,0xbe307d96,-1
2981,11173,0,2981,93,0,5,4001103872,0x3fbe6b9d,-1
2982,11174,0,2982,93,0,6,2927362048,0x3ef1b9c5,-1
2983,11175,0,2983,93,0,7,779878400,0xbf68cbef,-1
2984,11176,0,2984,93,0,8,1048313856,0xbf317827,-1
2985,11177,0,2985,93,0,9,3195797504,0x3f27edea,-1
2986,11178,0,2986,93,0,10,4269539328,0x4021141f,-1
2987,11179,0,2987,93,0,11,2122055680,0xbc7326e1,-1
2988,11180,0,2988,93,0,12,1585184768,0xbeab2854,-1
